"old_name","old_type","new_name","first_level","second_level","third_level","fourth_level"
"<http://dbpedia.org/resource/Daytop>","0","<http://dbpedia.org/resource/Daytop>","Company"
"<http://dbpedia.org/resource/Australian_Agricultural_Company>","0","<http://dbpedia.org/resource/Australian_Agricultural_Company>","Company"
"<http://dbpedia.org/resource/Interjet>","0","<http://dbpedia.org/resource/Interjet>","Company","PublicTransitSystem","Airline"
"<http://dbpedia.org/resource/HungryGoWhere>","0","<http://dbpedia.org/resource/HungryGoWhere>","Company"
"<http://dbpedia.org/resource/William_Collins,_Sons>","0","<http://dbpedia.org/resource/William_Collins,_Sons>","Company","Publisher"
"<http://dbpedia.org/resource/Dartington_Crystal>","0","<http://dbpedia.org/resource/Dartington_Crystal>","Company"
"<http://dbpedia.org/resource/Vosper_&_Company>","0","<http://dbpedia.org/resource/Vosper_&_Company>","Company"
"<http://dbpedia.org/resource/Bath_&_Body_Works>","0","<http://dbpedia.org/resource/Bath_&_Body_Works>","Company"
"<http://dbpedia.org/resource/Cosmic_Couriers>","0","<http://dbpedia.org/resource/Cosmic_Couriers>","Company","RecordLabel"
"<http://dbpedia.org/resource/PCH_International>","0","<http://dbpedia.org/resource/PCH_International>","Company"
"<http://dbpedia.org/resource/BellSouth_Telecommunications>","0","<http://dbpedia.org/resource/BellSouth_Telecommunications>","Company"
"<http://dbpedia.org/resource/Imperio_Properties>","0","<http://dbpedia.org/resource/Imperio_Properties>","Company"
"<http://dbpedia.org/resource/Eaga>","0","<http://dbpedia.org/resource/Eaga>","Company"
"<http://dbpedia.org/resource/Macecraft_Software>","0","<http://dbpedia.org/resource/Macecraft_Software>","Company"
"<http://dbpedia.org/resource/Ultimate_Ears>","0","<http://dbpedia.org/resource/Ultimate_Ears>","Company"
"<http://dbpedia.org/resource/China_Properties_Group>","0","<http://dbpedia.org/resource/China_Properties_Group>","Company"
"<http://dbpedia.org/resource/Jetalliance>","0","<http://dbpedia.org/resource/Jetalliance>","Company","PublicTransitSystem","Airline"
"<http://dbpedia.org/resource/The_Newsweek_Daily_Beast_Company>","0","<http://dbpedia.org/resource/The_Newsweek_Daily_Beast_Company>","Company"
"<http://dbpedia.org/resource/Gemalto_M2M>","0","<http://dbpedia.org/resource/Gemalto_M2M>","Company"
"<http://dbpedia.org/resource/Specialized_Bicycle_Components>","0","<http://dbpedia.org/resource/Specialized_Bicycle_Components>","Company"
"<http://dbpedia.org/resource/Capitec_Bank>","0","<http://dbpedia.org/resource/Capitec_Bank>","Company","Bank"
"<http://dbpedia.org/resource/Cinemaware>","0","<http://dbpedia.org/resource/Cinemaware>","Company"
"<http://dbpedia.org/resource/Wit_Studio>","0","<http://dbpedia.org/resource/Wit_Studio>","Company"
"<http://dbpedia.org/resource/Swagelok>","0","<http://dbpedia.org/resource/Swagelok>","Company"
"<http://dbpedia.org/resource/Farmers_Insurance_Group>","0","<http://dbpedia.org/resource/Farmers_Insurance_Group>","Company","Bank"
"<http://dbpedia.org/resource/Stagecoach_East_Scotland>","0","<http://dbpedia.org/resource/Stagecoach_East_Scotland>","Company","PublicTransitSystem","BusCompany"
"<http://dbpedia.org/resource/DD172>","0","<http://dbpedia.org/resource/DD172>","Company","RecordLabel"
"<http://dbpedia.org/resource/Breeze_Rapid>","0","<http://dbpedia.org/resource/Breeze_Rapid>","Company","PublicTransitSystem","BusCompany"
"<http://dbpedia.org/resource/AOL_TV>","0","<http://dbpedia.org/resource/AOL_TV>","Company"
"<http://dbpedia.org/resource/Air_Corsica>","0","<http://dbpedia.org/resource/Air_Corsica>","Company","PublicTransitSystem","Airline"
"<http://dbpedia.org/resource/Murree_Brewery>","0","<http://dbpedia.org/resource/Murree_Brewery>","Company","Brewery"
"<http://dbpedia.org/resource/ZQGame>","0","<http://dbpedia.org/resource/ZQGame>","Company"
"<http://dbpedia.org/resource/Hokkaido_Bank>","0","<http://dbpedia.org/resource/Hokkaido_Bank>","Company","Bank"
"<http://dbpedia.org/resource/Pocatello_Regional_Transit>","0","<http://dbpedia.org/resource/Pocatello_Regional_Transit>","Company","PublicTransitSystem","BusCompany"
"<http://dbpedia.org/resource/Systematic_Automation>","0","<http://dbpedia.org/resource/Systematic_Automation>","Company"
"<http://dbpedia.org/resource/Foton_Motor>","0","<http://dbpedia.org/resource/Foton_Motor>","Company"
"<http://dbpedia.org/resource/Logan_City_Bus_Service>","0","<http://dbpedia.org/resource/Clarks_Logan_City_Bus_Service>","Company","PublicTransitSystem","BusCompany"
"<http://dbpedia.org/resource/Auburn_Ball_Bearing_Company>","0","<http://dbpedia.org/resource/Auburn_Bearing_&_Manufacturing>","Company"
"<http://dbpedia.org/resource/Menlo_Ventures>","0","<http://dbpedia.org/resource/Menlo_Ventures>","Company"
"<http://dbpedia.org/resource/Evesham_Technology>","0","<http://dbpedia.org/resource/Evesham_Technology>","Company"
"<http://dbpedia.org/resource/Willkie_Farr_&_Gallagher>","0","<http://dbpedia.org/resource/Willkie_Farr_&_Gallagher>","Company","LawFirm"
"<http://dbpedia.org/resource/Penn_Club_of_New_York_City>","0","<http://dbpedia.org/resource/Penn_Club_of_New_York_City>","Company"
"<http://dbpedia.org/resource/Empresa_Nacional_de_Energía_Eléctrica>","0","<http://dbpedia.org/resource/Empresa_Nacional_de_Energía_Eléctrica>","Company"
"<http://dbpedia.org/resource/Virgin_Galactic>","0","<http://dbpedia.org/resource/Virgin_Galactic>","Company","PublicTransitSystem","Airline"
"<http://dbpedia.org/resource/Kum_&_Go>","0","<http://dbpedia.org/resource/Kum_&_Go>","Company"
"<http://dbpedia.org/resource/Someoddpilot>","0","<http://dbpedia.org/resource/Someoddpilot>","Company","RecordLabel"
"<http://dbpedia.org/resource/Hydra_Head_Records>","0","<http://dbpedia.org/resource/Hydra_Head_Records>","Company","RecordLabel"
"<http://dbpedia.org/resource/Genesee_&_Wyoming>","0","<http://dbpedia.org/resource/Genesee_&_Wyoming>","Company"
